2025/11/11 10:02:31 [error] 16780#16780: *7 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:02:31 [error] 16780#16780: *7 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:05:16 [error] 16780#16780: *8 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:05:16 [error] 16780#16780: *8 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:06:36 [error] 16780#16780: *9 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:06:37 [error] 16780#16780: *9 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:06:37 [error] 16780#16780: *9 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:06:37 [error] 16780#16780: *9 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:06:38 [error] 16780#16780: *9 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:07:43 [error] 16780#16780: *9 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:09:32 [error] 16780#16780: *10 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:09:33 [error] 16780#16780: *10 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:10:44 [error] 16780#16780: *10 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:10:45 [error] 16780#16780: *10 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:10:45 [error] 16780#16780: *10 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:10:45 [error] 16780#16780: *10 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:10:49 [error] 16780#16780: *10 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:13:05 [error] 17183#17183: *13 open() "/home/ubuntu/mysite/new_html/new_html2/style.css" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/new_html2/style.css HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/new_html/new_html2/index.html"
2025/11/11 10:16:01 [error] 17183#17183: *15 open() "/home/ubuntu/mysite/html/new_html3/main.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html3/main.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:16:36 [error] 17183#17183: *15 open() "/home/ubuntu/mysite/html/new_html3/main.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html3/main.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:16:46 [error] 17183#17183: *15 open() "/home/ubuntu/mysite/html/new_html3/main.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html3/main.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:17:27 [error] 17183#17183: *15 open() "/home/ubuntu/mysite/html/new_html3/main.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html3/main.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:18:56 [error] 17183#17183: *16 open() "/home/ubuntu/mysite/html/new_html3/main.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html3/main.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:18:58 [error] 17183#17183: *16 open() "/home/ubuntu/mysite/html/new_html3/main.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html3/main.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
